doc_id,chunk_index_a,chunk_index_b,chunk_id_a,chunk_id_b,jaccard_tokens_consecutivos,n_tokens_a,n_tokens_b
doc_12c6ce2d2fba4df1,64,65,doc_12c6ce2d2fba4df1_ch_0064,doc_12c6ce2d2fba4df1_ch_0065,0.3554,91,73
doc_12c6ce2d2fba4df1,65,66,doc_12c6ce2d2fba4df1_ch_0065,doc_12c6ce2d2fba4df1_ch_0066,0.2171,73,84
doc_12c6ce2d2fba4df1,66,67,doc_12c6ce2d2fba4df1_ch_0066,doc_12c6ce2d2fba4df1_ch_0067,0.2239,84,80
doc_12c6ce2d2fba4df1,67,68,doc_12c6ce2d2fba4df1_ch_0067,doc_12c6ce2d2fba4df1_ch_0068,0.218,80,82
doc_12c6ce2d2fba4df1,68,69,doc_12c6ce2d2fba4df1_ch_0068,doc_12c6ce2d2fba4df1_ch_0069,0.1586,82,86
doc_12c6ce2d2fba4df1,69,70,doc_12c6ce2d2fba4df1_ch_0069,doc_12c6ce2d2fba4df1_ch_0070,0.2168,86,88
doc_12c6ce2d2fba4df1,70,71,doc_12c6ce2d2fba4df1_ch_0070,doc_12c6ce2d2fba4df1_ch_0071,0.1361,88,79
doc_12c6ce2d2fba4df1,71,72,doc_12c6ce2d2fba4df1_ch_0071,doc_12c6ce2d2fba4df1_ch_0072,0.2683,79,77
doc_12c6ce2d2fba4df1,72,73,doc_12c6ce2d2fba4df1_ch_0072,doc_12c6ce2d2fba4df1_ch_0073,0.2439,77,76
doc_12c6ce2d2fba4df1,73,74,doc_12c6ce2d2fba4df1_ch_0073,doc_12c6ce2d2fba4df1_ch_0074,0.194,76,84
doc_12c6ce2d2fba4df1,74,75,doc_12c6ce2d2fba4df1_ch_0074,doc_12c6ce2d2fba4df1_ch_0075,0.2279,84,83
doc_12c6ce2d2fba4df1,75,76,doc_12c6ce2d2fba4df1_ch_0075,doc_12c6ce2d2fba4df1_ch_0076,0.237,83,84
doc_12c6ce2d2fba4df1,76,77,doc_12c6ce2d2fba4df1_ch_0076,doc_12c6ce2d2fba4df1_ch_0077,0.1714,84,39
doc_12c6ce2d2fba4df1,77,78,doc_12c6ce2d2fba4df1_ch_0077,doc_12c6ce2d2fba4df1_ch_0078,0.18,39,79
doc_12c6ce2d2fba4df1,78,79,doc_12c6ce2d2fba4df1_ch_0078,doc_12c6ce2d2fba4df1_ch_0079,0.2414,79,65
doc_12c6ce2d2fba4df1,79,80,doc_12c6ce2d2fba4df1_ch_0079,doc_12c6ce2d2fba4df1_ch_0080,0.2437,65,83
doc_12c6ce2d2fba4df1,80,81,doc_12c6ce2d2fba4df1_ch_0080,doc_12c6ce2d2fba4df1_ch_0081,0.1395,83,64
doc_12c6ce2d2fba4df1,81,82,doc_12c6ce2d2fba4df1_ch_0081,doc_12c6ce2d2fba4df1_ch_0082,0.2022,64,43
doc_1434a07027866aa7,1,2,doc_1434a07027866aa7_ch_0001,doc_1434a07027866aa7_ch_0002,0.3217,74,78
doc_1434a07027866aa7,2,3,doc_1434a07027866aa7_ch_0002,doc_1434a07027866aa7_ch_0003,0.2857,78,102
doc_1434a07027866aa7,3,4,doc_1434a07027866aa7_ch_0003,doc_1434a07027866aa7_ch_0004,0.2766,102,78
doc_1434a07027866aa7,4,5,doc_1434a07027866aa7_ch_0004,doc_1434a07027866aa7_ch_0005,0.2388,78,88
doc_1434a07027866aa7,5,6,doc_1434a07027866aa7_ch_0005,doc_1434a07027866aa7_ch_0006,0.2606,88,91
doc_1434a07027866aa7,6,7,doc_1434a07027866aa7_ch_0006,doc_1434a07027866aa7_ch_0007,0.25,91,84
doc_1434a07027866aa7,7,8,doc_1434a07027866aa7_ch_0007,doc_1434a07027866aa7_ch_0008,0.2014,84,89
doc_1434a07027866aa7,8,9,doc_1434a07027866aa7_ch_0008,doc_1434a07027866aa7_ch_0009,0.2672,89,77
doc_1434a07027866aa7,9,10,doc_1434a07027866aa7_ch_0009,doc_1434a07027866aa7_ch_0010,0.2463,77,90
doc_1434a07027866aa7,10,11,doc_1434a07027866aa7_ch_0010,doc_1434a07027866aa7_ch_0011,0.3333,90,90
doc_1434a07027866aa7,11,12,doc_1434a07027866aa7_ch_0011,doc_1434a07027866aa7_ch_0012,0.2051,90,51
doc_1434a07027866aa7,12,13,doc_1434a07027866aa7_ch_0012,doc_1434a07027866aa7_ch_0013,0.3232,51,80
doc_1434a07027866aa7,13,14,doc_1434a07027866aa7_ch_0013,doc_1434a07027866aa7_ch_0014,0.304,80,83
doc_1434a07027866aa7,14,15,doc_1434a07027866aa7_ch_0014,doc_1434a07027866aa7_ch_0015,0.3178,83,58
doc_1434a07027866aa7,15,16,doc_1434a07027866aa7_ch_0015,doc_1434a07027866aa7_ch_0016,0.25,58,77
doc_1434a07027866aa7,16,17,doc_1434a07027866aa7_ch_0016,doc_1434a07027866aa7_ch_0017,0.2571,77,55
doc_1434a07027866aa7,17,18,doc_1434a07027866aa7_ch_0017,doc_1434a07027866aa7_ch_0018,0.1913,55,82
doc_1434a07027866aa7,18,19,doc_1434a07027866aa7_ch_0018,doc_1434a07027866aa7_ch_0019,0.375,82,94
doc_1434a07027866aa7,19,20,doc_1434a07027866aa7_ch_0019,doc_1434a07027866aa7_ch_0020,0.3413,94,75
doc_1434a07027866aa7,20,21,doc_1434a07027866aa7_ch_0020,doc_1434a07027866aa7_ch_0021,0.2132,75,90
doc_1434a07027866aa7,21,22,doc_1434a07027866aa7_ch_0021,doc_1434a07027866aa7_ch_0022,0.2308,90,86
doc_1434a07027866aa7,22,23,doc_1434a07027866aa7_ch_0022,doc_1434a07027866aa7_ch_0023,0.234,86,88
doc_1434a07027866aa7,23,24,doc_1434a07027866aa7_ch_0023,doc_1434a07027866aa7_ch_0024,0.3456,88,95
doc_1434a07027866aa7,24,25,doc_1434a07027866aa7_ch_0024,doc_1434a07027866aa7_ch_0025,0.3015,95,82
doc_1434a07027866aa7,25,26,doc_1434a07027866aa7_ch_0025,doc_1434a07027866aa7_ch_0026,0.2464,82,90
doc_1434a07027866aa7,26,27,doc_1434a07027866aa7_ch_0026,doc_1434a07027866aa7_ch_0027,0.2754,90,86
doc_1434a07027866aa7,27,28,doc_1434a07027866aa7_ch_0027,doc_1434a07027866aa7_ch_0028,0.2778,86,75
doc_1434a07027866aa7,28,29,doc_1434a07027866aa7_ch_0028,doc_1434a07027866aa7_ch_0029,0.3364,75,72
doc_1434a07027866aa7,29,30,doc_1434a07027866aa7_ch_0029,doc_1434a07027866aa7_ch_0030,0.2348,72,70
doc_1434a07027866aa7,30,31,doc_1434a07027866aa7_ch_0030,doc_1434a07027866aa7_ch_0031,0.2061,70,88
doc_1434a07027866aa7,31,32,doc_1434a07027866aa7_ch_0031,doc_1434a07027866aa7_ch_0032,0.1158,88,18
doc_14deab54cdbd6aa1,1,2,doc_14deab54cdbd6aa1_ch_0001,doc_14deab54cdbd6aa1_ch_0002,0.2562,63,89
doc_14deab54cdbd6aa1,2,3,doc_14deab54cdbd6aa1_ch_0002,doc_14deab54cdbd6aa1_ch_0003,0.2899,89,89
doc_14deab54cdbd6aa1,3,4,doc_14deab54cdbd6aa1_ch_0003,doc_14deab54cdbd6aa1_ch_0004,0.2992,89,76
doc_14deab54cdbd6aa1,4,5,doc_14deab54cdbd6aa1_ch_0004,doc_14deab54cdbd6aa1_ch_0005,0.2339,76,77
doc_14deab54cdbd6aa1,5,6,doc_14deab54cdbd6aa1_ch_0005,doc_14deab54cdbd6aa1_ch_0006,0.2148,77,87
doc_14deab54cdbd6aa1,6,7,doc_14deab54cdbd6aa1_ch_0006,doc_14deab54cdbd6aa1_ch_0007,0.1857,87,79
doc_14deab54cdbd6aa1,7,8,doc_14deab54cdbd6aa1_ch_0007,doc_14deab54cdbd6aa1_ch_0008,0.2339,79,74
doc_14deab54cdbd6aa1,8,9,doc_14deab54cdbd6aa1_ch_0008,doc_14deab54cdbd6aa1_ch_0009,0.25,74,91
doc_14deab54cdbd6aa1,9,10,doc_14deab54cdbd6aa1_ch_0009,doc_14deab54cdbd6aa1_ch_0010,0.1908,91,90
doc_14deab54cdbd6aa1,10,11,doc_14deab54cdbd6aa1_ch_0010,doc_14deab54cdbd6aa1_ch_0011,0.2806,90,88
doc_14deab54cdbd6aa1,11,12,doc_14deab54cdbd6aa1_ch_0011,doc_14deab54cdbd6aa1_ch_0012,0.3615,88,89
doc_14deab54cdbd6aa1,12,13,doc_14deab54cdbd6aa1_ch_0012,doc_14deab54cdbd6aa1_ch_0013,0.2207,89,88
doc_14deab54cdbd6aa1,13,14,doc_14deab54cdbd6aa1_ch_0013,doc_14deab54cdbd6aa1_ch_0014,0.209,88,74
doc_14deab54cdbd6aa1,14,15,doc_14deab54cdbd6aa1_ch_0014,doc_14deab54cdbd6aa1_ch_0015,0.2258,74,78
doc_14deab54cdbd6aa1,15,16,doc_14deab54cdbd6aa1_ch_0015,doc_14deab54cdbd6aa1_ch_0016,0.2741,78,94
doc_14deab54cdbd6aa1,16,17,doc_14deab54cdbd6aa1_ch_0016,doc_14deab54cdbd6aa1_ch_0017,0.1987,94,87
doc_14deab54cdbd6aa1,17,18,doc_14deab54cdbd6aa1_ch_0017,doc_14deab54cdbd6aa1_ch_0018,0.2868,87,88
doc_14deab54cdbd6aa1,18,19,doc_14deab54cdbd6aa1_ch_0018,doc_14deab54cdbd6aa1_ch_0019,0.1835,88,99
doc_14deab54cdbd6aa1,19,20,doc_14deab54cdbd6aa1_ch_0019,doc_14deab54cdbd6aa1_ch_0020,0.3099,99,87
doc_14deab54cdbd6aa1,20,21,doc_14deab54cdbd6aa1_ch_0020,doc_14deab54cdbd6aa1_ch_0021,0.2171,87,98
doc_14deab54cdbd6aa1,21,22,doc_14deab54cdbd6aa1_ch_0021,doc_14deab54cdbd6aa1_ch_0022,0.2517,98,91
doc_14deab54cdbd6aa1,22,23,doc_14deab54cdbd6aa1_ch_0022,doc_14deab54cdbd6aa1_ch_0023,0.2733,91,100
doc_14deab54cdbd6aa1,23,24,doc_14deab54cdbd6aa1_ch_0023,doc_14deab54cdbd6aa1_ch_0024,0.274,100,86
doc_14deab54cdbd6aa1,24,25,doc_14deab54cdbd6aa1_ch_0024,doc_14deab54cdbd6aa1_ch_0025,0.2803,86,83
doc_14deab54cdbd6aa1,25,26,doc_14deab54cdbd6aa1_ch_0025,doc_14deab54cdbd6aa1_ch_0026,0.2388,83,83
doc_14deab54cdbd6aa1,26,27,doc_14deab54cdbd6aa1_ch_0026,doc_14deab54cdbd6aa1_ch_0027,0.2174,83,85
doc_14deab54cdbd6aa1,27,28,doc_14deab54cdbd6aa1_ch_0027,doc_14deab54cdbd6aa1_ch_0028,0.2313,85,96
doc_14deab54cdbd6aa1,28,29,doc_14deab54cdbd6aa1_ch_0028,doc_14deab54cdbd6aa1_ch_0029,0.2448,96,82
doc_14deab54cdbd6aa1,29,30,doc_14deab54cdbd6aa1_ch_0029,doc_14deab54cdbd6aa1_ch_0030,0.3106,82,91
doc_14deab54cdbd6aa1,30,31,doc_14deab54cdbd6aa1_ch_0030,doc_14deab54cdbd6aa1_ch_0031,0.2318,91,95
doc_14deab54cdbd6aa1,31,32,doc_14deab54cdbd6aa1_ch_0031,doc_14deab54cdbd6aa1_ch_0032,0.269,95,89
doc_14deab54cdbd6aa1,32,33,doc_14deab54cdbd6aa1_ch_0032,doc_14deab54cdbd6aa1_ch_0033,0.2276,89,89
doc_14deab54cdbd6aa1,33,34,doc_14deab54cdbd6aa1_ch_0033,doc_14deab54cdbd6aa1_ch_0034,0.2878,89,90
doc_14deab54cdbd6aa1,34,35,doc_14deab54cdbd6aa1_ch_0034,doc_14deab54cdbd6aa1_ch_0035,0.313,90,82
doc_14deab54cdbd6aa1,35,36,doc_14deab54cdbd6aa1_ch_0035,doc_14deab54cdbd6aa1_ch_0036,0.2336,82,87
doc_14deab54cdbd6aa1,36,37,doc_14deab54cdbd6aa1_ch_0036,doc_14deab54cdbd6aa1_ch_0037,0.2846,87,71
doc_14deab54cdbd6aa1,37,38,doc_14deab54cdbd6aa1_ch_0037,doc_14deab54cdbd6aa1_ch_0038,0.2178,71,52
doc_14deab54cdbd6aa1,38,39,doc_14deab54cdbd6aa1_ch_0038,doc_14deab54cdbd6aa1_ch_0039,0.2124,52,85
doc_14deab54cdbd6aa1,39,40,doc_14deab54cdbd6aa1_ch_0039,doc_14deab54cdbd6aa1_ch_0040,0.2537,85,83
doc_14deab54cdbd6aa1,40,41,doc_14deab54cdbd6aa1_ch_0040,doc_14deab54cdbd6aa1_ch_0041,0.2576,83,83
doc_14deab54cdbd6aa1,41,42,doc_14deab54cdbd6aa1_ch_0041,doc_14deab54cdbd6aa1_ch_0042,0.209,83,79
doc_14deab54cdbd6aa1,42,43,doc_14deab54cdbd6aa1_ch_0042,doc_14deab54cdbd6aa1_ch_0043,0.1969,79,73
doc_14deab54cdbd6aa1,43,44,doc_14deab54cdbd6aa1_ch_0043,doc_14deab54cdbd6aa1_ch_0044,0.2278,73,24
doc_1cecf4bbb8f06cf1,1,2,doc_1cecf4bbb8f06cf1_ch_0001,doc_1cecf4bbb8f06cf1_ch_0002,0.2063,111,117
doc_1cecf4bbb8f06cf1,2,3,doc_1cecf4bbb8f06cf1_ch_0002,doc_1cecf4bbb8f06cf1_ch_0003,0.2286,117,98
doc_1cecf4bbb8f06cf1,3,4,doc_1cecf4bbb8f06cf1_ch_0003,doc_1cecf4bbb8f06cf1_ch_0004,0.2662,98,78
doc_1cecf4bbb8f06cf1,4,5,doc_1cecf4bbb8f06cf1_ch_0004,doc_1cecf4bbb8f06cf1_ch_0005,0.2444,78,90
doc_1cecf4bbb8f06cf1,5,6,doc_1cecf4bbb8f06cf1_ch_0005,doc_1cecf4bbb8f06cf1_ch_0006,0.2434,90,99
doc_1cecf4bbb8f06cf1,6,7,doc_1cecf4bbb8f06cf1_ch_0006,doc_1cecf4bbb8f06cf1_ch_0007,0.2429,99,75
doc_1cecf4bbb8f06cf1,7,8,doc_1cecf4bbb8f06cf1_ch_0007,doc_1cecf4bbb8f06cf1_ch_0008,0.2615,75,89
doc_1cecf4bbb8f06cf1,8,9,doc_1cecf4bbb8f06cf1_ch_0008,doc_1cecf4bbb8f06cf1_ch_0009,0.2555,89,83
doc_1cecf4bbb8f06cf1,9,10,doc_1cecf4bbb8f06cf1_ch_0009,doc_1cecf4bbb8f06cf1_ch_0010,0.3182,83,91
doc_1cecf4bbb8f06cf1,10,11,doc_1cecf4bbb8f06cf1_ch_0010,doc_1cecf4bbb8f06cf1_ch_0011,0.2612,91,78
doc_1cecf4bbb8f06cf1,11,12,doc_1cecf4bbb8f06cf1_ch_0011,doc_1cecf4bbb8f06cf1_ch_0012,0.223,78,92
doc_1cecf4bbb8f06cf1,12,13,doc_1cecf4bbb8f06cf1_ch_0012,doc_1cecf4bbb8f06cf1_ch_0013,0.2555,92,80
doc_1cecf4bbb8f06cf1,13,14,doc_1cecf4bbb8f06cf1_ch_0013,doc_1cecf4bbb8f06cf1_ch_0014,0.2869,80,77
doc_1cecf4bbb8f06cf1,14,15,doc_1cecf4bbb8f06cf1_ch_0014,doc_1cecf4bbb8f06cf1_ch_0015,0.3277,77,81
doc_1cecf4bbb8f06cf1,15,16,doc_1cecf4bbb8f06cf1_ch_0015,doc_1cecf4bbb8f06cf1_ch_0016,0.2917,81,74
doc_1cecf4bbb8f06cf1,16,17,doc_1cecf4bbb8f06cf1_ch_0016,doc_1cecf4bbb8f06cf1_ch_0017,0.2941,74,80
doc_1cecf4bbb8f06cf1,17,18,doc_1cecf4bbb8f06cf1_ch_0017,doc_1cecf4bbb8f06cf1_ch_0018,0.2047,80,73
doc_1cecf4bbb8f06cf1,18,19,doc_1cecf4bbb8f06cf1_ch_0018,doc_1cecf4bbb8f06cf1_ch_0019,0.1615,73,78
doc_1cecf4bbb8f06cf1,19,20,doc_1cecf4bbb8f06cf1_ch_0019,doc_1cecf4bbb8f06cf1_ch_0020,0.2632,78,66
doc_1cecf4bbb8f06cf1,20,21,doc_1cecf4bbb8f06cf1_ch_0020,doc_1cecf4bbb8f06cf1_ch_0021,0.299,66,60
doc_1cecf4bbb8f06cf1,21,22,doc_1cecf4bbb8f06cf1_ch_0021,doc_1cecf4bbb8f06cf1_ch_0022,0.2604,60,61
doc_1cecf4bbb8f06cf1,22,23,doc_1cecf4bbb8f06cf1_ch_0022,doc_1cecf4bbb8f06cf1_ch_0023,0.2981,61,74
doc_1cecf4bbb8f06cf1,23,24,doc_1cecf4bbb8f06cf1_ch_0023,doc_1cecf4bbb8f06cf1_ch_0024,0.3366,74,61
doc_1cecf4bbb8f06cf1,24,25,doc_1cecf4bbb8f06cf1_ch_0024,doc_1cecf4bbb8f06cf1_ch_0025,0.3505,61,70
doc_1cecf4bbb8f06cf1,25,26,doc_1cecf4bbb8f06cf1_ch_0025,doc_1cecf4bbb8f06cf1_ch_0026,0.3232,70,61
doc_1cecf4bbb8f06cf1,26,27,doc_1cecf4bbb8f06cf1_ch_0026,doc_1cecf4bbb8f06cf1_ch_0027,0.2887,61,64
doc_1cecf4bbb8f06cf1,27,28,doc_1cecf4bbb8f06cf1_ch_0027,doc_1cecf4bbb8f06cf1_ch_0028,0.2376,64,61
doc_1cecf4bbb8f06cf1,28,29,doc_1cecf4bbb8f06cf1_ch_0028,doc_1cecf4bbb8f06cf1_ch_0029,0.2435,61,82
doc_1cecf4bbb8f06cf1,29,30,doc_1cecf4bbb8f06cf1_ch_0029,doc_1cecf4bbb8f06cf1_ch_0030,0.2348,82,81
doc_1cecf4bbb8f06cf1,30,31,doc_1cecf4bbb8f06cf1_ch_0030,doc_1cecf4bbb8f06cf1_ch_0031,0.3091,81,63
doc_1cecf4bbb8f06cf1,31,32,doc_1cecf4bbb8f06cf1_ch_0031,doc_1cecf4bbb8f06cf1_ch_0032,0.2414,63,81
doc_1cecf4bbb8f06cf1,32,33,doc_1cecf4bbb8f06cf1_ch_0032,doc_1cecf4bbb8f06cf1_ch_0033,0.2612,81,88
doc_1cecf4bbb8f06cf1,33,34,doc_1cecf4bbb8f06cf1_ch_0033,doc_1cecf4bbb8f06cf1_ch_0034,0.2721,88,85
doc_1cecf4bbb8f06cf1,34,35,doc_1cecf4bbb8f06cf1_ch_0034,doc_1cecf4bbb8f06cf1_ch_0035,0.2619,85,74
doc_1cecf4bbb8f06cf1,35,36,doc_1cecf4bbb8f06cf1_ch_0035,doc_1cecf4bbb8f06cf1_ch_0036,0.2373,74,72
doc_1cecf4bbb8f06cf1,36,37,doc_1cecf4bbb8f06cf1_ch_0036,doc_1cecf4bbb8f06cf1_ch_0037,0.4248,72,89
doc_1cecf4bbb8f06cf1,37,38,doc_1cecf4bbb8f06cf1_ch_0037,doc_1cecf4bbb8f06cf1_ch_0038,0.3448,89,67
doc_1cecf4bbb8f06cf1,38,39,doc_1cecf4bbb8f06cf1_ch_0038,doc_1cecf4bbb8f06cf1_ch_0039,0.3364,67,80
doc_1cecf4bbb8f06cf1,39,40,doc_1cecf4bbb8f06cf1_ch_0039,doc_1cecf4bbb8f06cf1_ch_0040,0.3917,80,87
doc_1cecf4bbb8f06cf1,40,41,doc_1cecf4bbb8f06cf1_ch_0040,doc_1cecf4bbb8f06cf1_ch_0041,0.2459,87,65
doc_1cecf4bbb8f06cf1,41,42,doc_1cecf4bbb8f06cf1_ch_0041,doc_1cecf4bbb8f06cf1_ch_0042,0.2708,65,57
doc_1cecf4bbb8f06cf1,42,43,doc_1cecf4bbb8f06cf1_ch_0042,doc_1cecf4bbb8f06cf1_ch_0043,0.3564,57,80
doc_1cecf4bbb8f06cf1,43,44,doc_1cecf4bbb8f06cf1_ch_0043,doc_1cecf4bbb8f06cf1_ch_0044,0.2906,80,71
doc_1cecf4bbb8f06cf1,44,45,doc_1cecf4bbb8f06cf1_ch_0044,doc_1cecf4bbb8f06cf1_ch_0045,0.2885,71,63
doc_1cecf4bbb8f06cf1,45,46,doc_1cecf4bbb8f06cf1_ch_0045,doc_1cecf4bbb8f06cf1_ch_0046,0.2404,63,66
doc_1cecf4bbb8f06cf1,46,47,doc_1cecf4bbb8f06cf1_ch_0046,doc_1cecf4bbb8f06cf1_ch_0047,0.3153,66,80
doc_1cecf4bbb8f06cf1,47,48,doc_1cecf4bbb8f06cf1_ch_0047,doc_1cecf4bbb8f06cf1_ch_0048,0.2655,80,63
doc_1cecf4bbb8f06cf1,48,49,doc_1cecf4bbb8f06cf1_ch_0048,doc_1cecf4bbb8f06cf1_ch_0049,0.2243,63,68
doc_1cecf4bbb8f06cf1,49,50,doc_1cecf4bbb8f06cf1_ch_0049,doc_1cecf4bbb8f06cf1_ch_0050,0.2889,68,48
doc_1cecf4bbb8f06cf1,50,51,doc_1cecf4bbb8f06cf1_ch_0050,doc_1cecf4bbb8f06cf1_ch_0051,0.3488,48,68
doc_1cecf4bbb8f06cf1,51,52,doc_1cecf4bbb8f06cf1_ch_0051,doc_1cecf4bbb8f06cf1_ch_0052,0.215,68,62
doc_1cecf4bbb8f06cf1,52,53,doc_1cecf4bbb8f06cf1_ch_0052,doc_1cecf4bbb8f06cf1_ch_0053,0.19,62,57
doc_1cecf4bbb8f06cf1,53,54,doc_1cecf4bbb8f06cf1_ch_0053,doc_1cecf4bbb8f06cf1_ch_0054,0.3178,57,84
doc_1cecf4bbb8f06cf1,54,55,doc_1cecf4bbb8f06cf1_ch_0054,doc_1cecf4bbb8f06cf1_ch_0055,0.2542,84,64
doc_1cecf4bbb8f06cf1,55,56,doc_1cecf4bbb8f06cf1_ch_0055,doc_1cecf4bbb8f06cf1_ch_0056,0.3083,64,93
doc_1cecf4bbb8f06cf1,56,57,doc_1cecf4bbb8f06cf1_ch_0056,doc_1cecf4bbb8f06cf1_ch_0057,0.25,93,72
doc_1cecf4bbb8f06cf1,57,58,doc_1cecf4bbb8f06cf1_ch_0057,doc_1cecf4bbb8f06cf1_ch_0058,0.2047,72,81
doc_1cecf4bbb8f06cf1,58,59,doc_1cecf4bbb8f06cf1_ch_0058,doc_1cecf4bbb8f06cf1_ch_0059,0.2713,81,83
doc_1cecf4bbb8f06cf1,59,60,doc_1cecf4bbb8f06cf1_ch_0059,doc_1cecf4bbb8f06cf1_ch_0060,0.1357,83,76
doc_1cecf4bbb8f06cf1,60,61,doc_1cecf4bbb8f06cf1_ch_0060,doc_1cecf4bbb8f06cf1_ch_0061,0.2857,76,68
doc_1cecf4bbb8f06cf1,61,62,doc_1cecf4bbb8f06cf1_ch_0061,doc_1cecf4bbb8f06cf1_ch_0062,0.3173,68,69
doc_1cecf4bbb8f06cf1,62,63,doc_1cecf4bbb8f06cf1_ch_0062,doc_1cecf4bbb8f06cf1_ch_0063,0.1917,69,74
doc_1cecf4bbb8f06cf1,63,64,doc_1cecf4bbb8f06cf1_ch_0063,doc_1cecf4bbb8f06cf1_ch_0064,0.1901,74,70
doc_1cecf4bbb8f06cf1,64,65,doc_1cecf4bbb8f06cf1_ch_0064,doc_1cecf4bbb8f06cf1_ch_0065,0.1429,70,58
doc_1cecf4bbb8f06cf1,65,66,doc_1cecf4bbb8f06cf1_ch_0065,doc_1cecf4bbb8f06cf1_ch_0066,0.1905,58,67
doc_1cecf4bbb8f06cf1,66,67,doc_1cecf4bbb8f06cf1_ch_0066,doc_1cecf4bbb8f06cf1_ch_0067,0.2035,67,69
doc_1cecf4bbb8f06cf1,67,68,doc_1cecf4bbb8f06cf1_ch_0067,doc_1cecf4bbb8f06cf1_ch_0068,0.2231,69,79
doc_1cecf4bbb8f06cf1,68,69,doc_1cecf4bbb8f06cf1_ch_0068,doc_1cecf4bbb8f06cf1_ch_0069,0.2015,79,82
doc_1cecf4bbb8f06cf1,69,70,doc_1cecf4bbb8f06cf1_ch_0069,doc_1cecf4bbb8f06cf1_ch_0070,0.2121,82,78
doc_1cecf4bbb8f06cf1,70,71,doc_1cecf4bbb8f06cf1_ch_0070,doc_1cecf4bbb8f06cf1_ch_0071,0.2419,78,76
doc_1cecf4bbb8f06cf1,71,72,doc_1cecf4bbb8f06cf1_ch_0071,doc_1cecf4bbb8f06cf1_ch_0072,0.2137,76,66
doc_1cecf4bbb8f06cf1,72,73,doc_1cecf4bbb8f06cf1_ch_0072,doc_1cecf4bbb8f06cf1_ch_0073,0.216,66,86
doc_1cecf4bbb8f06cf1,73,74,doc_1cecf4bbb8f06cf1_ch_0073,doc_1cecf4bbb8f06cf1_ch_0074,0.27,86,41
doc_1d7aeba5c3deb241,1,2,doc_1d7aeba5c3deb241_ch_0001,doc_1d7aeba5c3deb241_ch_0002,0.31,43,88
doc_1d7aeba5c3deb241,2,3,doc_1d7aeba5c3deb241_ch_0002,doc_1d7aeba5c3deb241_ch_0003,0.1699,88,91
doc_1d7aeba5c3deb241,3,4,doc_1d7aeba5c3deb241_ch_0003,doc_1d7aeba5c3deb241_ch_0004,0.2229,91,112
doc_1d7aeba5c3deb241,4,5,doc_1d7aeba5c3deb241_ch_0004,doc_1d7aeba5c3deb241_ch_0005,0.2039,112,71
doc_1d7aeba5c3deb241,5,6,doc_1d7aeba5c3deb241_ch_0005,doc_1d7aeba5c3deb241_ch_0006,0.3306,71,90
doc_1d7aeba5c3deb241,6,7,doc_1d7aeba5c3deb241_ch_0006,doc_1d7aeba5c3deb241_ch_0007,0.3106,90,83
doc_1d7aeba5c3deb241,7,8,doc_1d7aeba5c3deb241_ch_0007,doc_1d7aeba5c3deb241_ch_0008,0.2667,83,88
doc_1d7aeba5c3deb241,8,9,doc_1d7aeba5c3deb241_ch_0008,doc_1d7aeba5c3deb241_ch_0009,0.2231,88,71
doc_1d7aeba5c3deb241,9,10,doc_1d7aeba5c3deb241_ch_0009,doc_1d7aeba5c3deb241_ch_0010,0.2778,71,90
doc_1d7aeba5c3deb241,10,11,doc_1d7aeba5c3deb241_ch_0010,doc_1d7aeba5c3deb241_ch_0011,0.3047,90,77
doc_1d7aeba5c3deb241,11,12,doc_1d7aeba5c3deb241_ch_0011,doc_1d7aeba5c3deb241_ch_0012,0.3279,77,85
doc_1d7aeba5c3deb241,12,13,doc_1d7aeba5c3deb241_ch_0012,doc_1d7aeba5c3deb241_ch_0013,0.2329,85,95
doc_1d7aeba5c3deb241,13,14,doc_1d7aeba5c3deb241_ch_0013,doc_1d7aeba5c3deb241_ch_0014,0.2303,95,92
doc_1d7aeba5c3deb241,14,15,doc_1d7aeba5c3deb241_ch_0014,doc_1d7aeba5c3deb241_ch_0015,0.2621,92,91
doc_1d7aeba5c3deb241,15,16,doc_1d7aeba5c3deb241_ch_0015,doc_1d7aeba5c3deb241_ch_0016,0.2536,91,82
doc_1d7aeba5c3deb241,16,17,doc_1d7aeba5c3deb241_ch_0016,doc_1d7aeba5c3deb241_ch_0017,0.2276,82,69
doc_1d7aeba5c3deb241,17,18,doc_1d7aeba5c3deb241_ch_0017,doc_1d7aeba5c3deb241_ch_0018,0.3182,69,76
doc_1d7aeba5c3deb241,18,19,doc_1d7aeba5c3deb241_ch_0018,doc_1d7aeba5c3deb241_ch_0019,0.2835,76,87
doc_1d7aeba5c3deb241,19,20,doc_1d7aeba5c3deb241_ch_0019,doc_1d7aeba5c3deb241_ch_0020,0.2214,87,73
doc_1d7aeba5c3deb241,20,21,doc_1d7aeba5c3deb241_ch_0020,doc_1d7aeba5c3deb241_ch_0021,0.2462,73,89
doc_1d7aeba5c3deb241,21,22,doc_1d7aeba5c3deb241_ch_0021,doc_1d7aeba5c3deb241_ch_0022,0.2385,89,72
doc_1d7aeba5c3deb241,22,23,doc_1d7aeba5c3deb241_ch_0022,doc_1d7aeba5c3deb241_ch_0023,0.3305,72,85
doc_1d7aeba5c3deb241,23,24,doc_1d7aeba5c3deb241_ch_0023,doc_1d7aeba5c3deb241_ch_0024,0.2782,85,85
